CustomerID,FirstName,LastName,Email,Phone,Gender,Age,City,Region,Segment,JoinDate
731,Ekantika,D’Alia,cust731_yahoo.com,+91 994816674,Other,25,Mumbai,West,Regular,2025-12-14
732,Varsha,Sahni,cust732_hotmail.com,+91 826719840,Other,45,Lucknow,North,Occasional,2025-05-23
733,Bhavika,Sami,cust733_gmail.com,+91 730206108,Male,51,Chennai,South,Regular,2026-03-07
734,Hredhaan,Bakshi,cust734_yahoo.com,+91 815590434,Male,34,Jaipur,North,New,2025-03-23
735,Chatresh,Bhalla,cust735_gmail.com,+91 890826903,Male,41,Nagpur,Central,Regular,2023-08-14
736,Naveen,Mangat,cust736_hotmail.com,+91 741110143,Male,34,Patna,East,Regular,2024-02-19
737,Madhav,Bhatia,cust737_hotmail.com,+91 728840725,Female,29,Bhubaneswar,East,Occasional,2024-01-25
738,Chakrika,Jani,cust738_hotmail.com,+91 823239897,Other,22,Jaipur,North,Regular,2026-05-03
739,Jagrati,Sethi,cust739_gmail.com,+91 877823709,Female,40,Bhubaneswar,East,Regular,2023-02-20
740,Udarsh,Ramachandran,cust740_gmail.com,+91 970102668,Other,42,Nagpur,Central,New,2025-08-15
741,Bhavna,Batta,cust741_yahoo.com,+91 856665405,Male,27,Jaipur,North,Regular,2025-03-04
742,Omaja,Munshi,cust742_hotmail.com,+91 720174328,Female,49,Surat,West,Occasional,2024-08-25
743,Agastya,Krishnamurthy,cust743_gmail.com,+91 734948517,Female,25,Jaipur,North,New,2023-03-25
744,Saanvi,Kar,cust744_hotmail.com,+91 749568399,Male,26,Bangalore,South,Regular,2025-08-22
745,Jhalak,Hegde,cust745_hotmail.com,+91 839779561,Male,60,Bangalore,South,Occasional,2025-12-30
746,Chaitaly,Sen,cust746_gmail.com,+91 714665910,Other,56,Raipur,Central,Regular,2023-10-28
747,Falan,Grover,cust747_gmail.com,+91 916256924,Female,56,Chennai,South,Regular,2025-11-26
748,Yoshita,Dar,cust748_yahoo.com,+91 769369292,Female,17,Guwahati,East,Regular,2026-02-15
749,Priya,Mallick,cust749_hotmail.com,+91 778912910,Male,38,Mumbai,West,New,2023-03-05
750,Kalpit,Dyal,cust750_hotmail.com,+91 945532500,Other,36,Hyderabad,South,Regular,2024-02-15
751,Abdul,Narayanan,cust751_yahoo.com,+91 727632256,Male,54,Pune,West,Occasional,2024-02-01
752,Mohammed,Baral,cust752_gmail.com,+91 752510687,Male,21,Jaipur,North,Regular,2026-01-07
753,Charan,Mitra,cust753_yahoo.com,+91 735359518,Male,44,Jaipur,North,Regular,2024-05-16
754,Ishita,Bora,cust754_hotmail.com,+91 811548976,Female,42,Chandigarh,North,Regular,2026-05-12
755,Thomas,Gour,cust755_hotmail.com,+91 717277384,Female,56,Bhubaneswar,East,Regular,2024-05-08
756,Yashasvi,Dutta,cust756_yahoo.com,+91 784669888,Male,31,New Delhi,North,Occasional,2023-04-16
757,Netra,Chanda,cust757_yahoo.com,+91 744833911,Male,23,Hyderabad,South,VIP,2025-04-23
758,Tanay,Narula,cust758_yahoo.com,+91 784928859,Female,16,Nagpur,Central,Regular,2023-12-10
759,Chaaya,Kamdar,cust759_hotmail.com,+91 747153482,Other,18,Hyderabad,South,Regular,2024-07-14
760,Vaishnavi,Andra,cust760_gmail.com,+91 969847894,Other,21,Bhubaneswar,East,Occasional,2025-04-04
761,Hiral,Sehgal,cust761_gmail.com,+91 862208737,Female,53,Guwahati,East,New,2025-11-05
762,Yagnesh,Baral,cust762_hotmail.com,+91 856755654,Male,29,Chennai,South,Occasional,2025-09-24
763,Lakshmi,Comar,cust763_yahoo.com,+91 890251447,Other,47,Patna,East,New,2024-05-13
764,Barkha,Bakshi,cust764_hotmail.com,+91 886141921,Male,52,Jaipur,North,Occasional,2024-02-03
765,Kavya,Varkey,cust765_hotmail.com,+91 946829360,Female,47,Surat,West,Occasional,2026-04-11
766,Vidhi,Bassi,cust766_yahoo.com,+91 790292562,Female,51,Hyderabad,South,Occasional,2024-11-23
767,Reyansh,Nagi,cust767_hotmail.com,+91 720188148,Male,22,Jaipur,North,Occasional,2025-10-09
768,Gopal,Ganesh,cust768_hotmail.com,+91 954804666,Male,41,Indore,Central,Occasional,2023-05-08
769,Abhimanyu,Bhatti,cust769_gmail.com,+91 768975150,Other,46,Indore,Central,Regular,2025-04-08
770,Tanay,Samra,cust770_gmail.com,+91 755206701,Other,54,Jaipur,North,Occasional,2025-11-07
771,Radhika,Bora,cust771_hotmail.com,+91 824605204,Other,26,Pune,West,Regular,2023-11-16
772,Mitesh,Bajwa,cust772_yahoo.com,+91 841325670,Other,44,Guwahati,East,Regular,2025-12-01
773,Garima,Barad,cust773_gmail.com,+91 728215484,Female,26,Lucknow,North,Regular,2026-01-18
774,Chatura,Gokhale,cust774_yahoo.com,+91 958970296,Other,27,Ahmedabad,West,Occasional,2023-04-24
775,Ekavir,Kari,cust775_yahoo.com,+91 847409553,Male,16,Jaipur,North,Regular,2025-05-16
776,Lipika,Seshadri,cust776_hotmail.com,+91 984438112,Other,32,Raipur,Central,Regular,2024-09-25
777,Rachita,Mutti,cust777_gmail.com,+91 997486884,Female,47,Bangalore,South,Occasional,2024-09-20
778,Jagat,Warrior,cust778_gmail.com,+91 967608363,Male,54,Lucknow,North,Occasional,2024-08-28
779,Dev,Bath,cust779_hotmail.com,+91 994314263,Female,53,Kochi,South,Occasional,2025-09-23
780,Ishita,Thakkar,cust780_gmail.com,+91 767609585,Female,35,Patna,East,Occasional,2023-04-23
781,Charvi,Chadha,cust781_yahoo.com,+91 712528182,Other,40,Chennai,South,Regular,2024-03-26
782,Raksha,Raj,cust782_yahoo.com,+91 713769477,Other,51,Jaipur,North,Occasional,2026-04-03
783,Azaan,Som,cust783_gmail.com,+91 824173430,Other,41,Hyderabad,South,Regular,2025-10-23
784,Thomas,Deshpande,cust784_hotmail.com,+91 999695511,Female,29,Chennai,South,Regular,2025-04-08
785,Chakrika,Dhawan,cust785_yahoo.com,+91 832946737,Other,33,Patna,East,Occasional,2024-08-30
786,Kashvi,Apte,cust786_hotmail.com,+91 819443779,Female,31,Bangalore,South,Occasional,2025-11-18
787,Lohit,Dasgupta,cust787_gmail.com,+91 736841209,Male,29,Lucknow,North,Occasional,2025-05-12
788,Meera,Yogi,cust788_hotmail.com,+91 978972971,Female,29,New Delhi,North,Occasional,2023-01-08
789,Dalaja,Kade,cust789_hotmail.com,+91 732970255,Other,21,Bangalore,South,New,2023-05-13
790,Hemangini,Kakar,cust790_yahoo.com,+91 947623778,Female,22,Bangalore,South,Occasional,2026-02-25
791,Yauvani,Dhar,cust791_gmail.com,+91 963648611,Female,40,Bhopal,Central,Regular,2025-09-30
792,Timothy,Krishnan,cust792_gmail.com,+91 777434368,Other,50,New Delhi,North,Occasional,2023-10-13
793,Pratyush,Bhagat,cust793_hotmail.com,+91 796100143,Female,39,Bhubaneswar,East,Regular,2023-06-28
794,Elijah,Mannan,cust794_hotmail.com,+91 977591350,Female,35,Raipur,Central,Occasional,2024-12-17
795,Zashil,Chaudhari,cust795_gmail.com,+91 849893863,Female,22,Guwahati,East,Occasional,2023-04-15
796,Vidhi,Narayanan,cust796_yahoo.com,+91 933214725,Female,24,Hyderabad,South,Occasional,2026-02-01
797,Wahab,Chaudhry,cust797_yahoo.com,+91 734287117,Male,34,Patna,East,Occasional,2023-07-19
798,Ekaraj,Hari,cust798_yahoo.com,+91 942644322,Male,22,Lucknow,North,Regular,2025-08-20
799,Shravya,Narasimhan,cust799_hotmail.com,+91 888557257,Male,41,Kolkata,East,Occasional,2025-01-24
800,Damini,Dua,cust800_hotmail.com,+91 977198767,Other,25,Nagpur,Central,Occasional,2025-10-21
801,Janya,Mutti,cust801_yahoo.com,+91 912158324,Other,42,Bangalore,South,Regular,2025-05-30
802,Aayush,Munshi,cust802_gmail.com,+91 717105456,Other,27,Jaipur,North,Occasional,2023-09-19
803,Timothy,Sarin,cust803_yahoo.com,+91 960293993,Male,21,Nagpur,Central,VIP,2026-05-05
804,Krish,Narula,cust804_yahoo.com,+91 841642340,Male,50,Lucknow,North,Occasional,2024-07-12
805,Sanaya,Parmer,cust805_yahoo.com,+91 931775897,Female,51,Pune,West,Occasional,2024-12-20
806,Ikbal,Gill,cust806_hotmail.com,+91 878814542,Female,25,New Delhi,North,Occasional,2025-01-26
807,Finn,Mand,cust807_gmail.com,+91 781311993,Male,47,Patna,East,Occasional,2025-07-31
808,Ronith,Lall,cust808_hotmail.com,+91 862864185,Male,47,Patna,East,Regular,2025-04-16
809,Faraj,Borra,cust809_gmail.com,+91 868207353,Male,42,Chandigarh,North,Occasional,2025-08-31
810,Azaan,Ravel,cust810_hotmail.com,+91 729779617,Male,25,New Delhi,North,Regular,2025-02-26
811,Balhaar,Lad,cust811_hotmail.com,+91 979969620,Male,29,Hyderabad,South,Regular,2023-11-27
812,Urmi,Dixit,cust812_yahoo.com,+91 918641588,Other,35,Kochi,South,Occasional,2025-04-18
813,Udant,Mannan,cust813_gmail.com,+91 859197766,Female,17,Chandigarh,North,Regular,2024-09-01
814,Yachana,Uppal,cust814_gmail.com,+91 978635202,Male,56,Pune,West,Occasional,2024-12-22
815,Januja,Thakkar,cust815_gmail.com,+91 769721555,Other,41,Bangalore,South,Regular,2024-09-08
816,William,Gandhi,cust816_hotmail.com,+91 963693973,Female,49,Indore,Central,Occasional,2025-10-26
817,Sanaya,Dutta,cust817_gmail.com,+91 973282852,Female,58,Nagpur,Central,VIP,2023-08-07
818,Madhav,Sule,cust818_yahoo.com,+91 899941508,Female,49,Kochi,South,Regular,2025-05-29
819,Theodore,Sura,cust819_gmail.com,+91 727431558,Other,28,Chennai,South,Regular,2023-03-04
820,Aishani,Pingle,cust820_gmail.com,+91 838716379,Female,57,Bhopal,Central,Regular,2023-04-08
821,Samuel,Vasa,cust821_yahoo.com,+91 827693982,Other,53,Chandigarh,North,VIP,2023-03-08
822,Upasna,Sha,cust822_gmail.com,+91 962533704,Male,34,Surat,West,VIP,2024-08-25
823,Ekiya,Chauhan,cust823_hotmail.com,+91 781103666,Female,53,Guwahati,East,Regular,2023-03-03
824,Anusha,Lall,cust824_hotmail.com,+91 897732971,Other,51,Bhubaneswar,East,Regular,2025-03-20
825,Owen,Puri,cust825_hotmail.com,+91 787921616,Other,34,Mumbai,West,Regular,2025-04-25
826,Jasmit,Brahmbhatt,cust826_hotmail.com,+91 876745451,Female,28,Patna,East,Regular,2024-08-11
827,Krisha,Kapoor,cust827_hotmail.com,+91 884646128,Female,31,Indore,Central,Regular,2024-01-26
828,Ira,Pai,cust828_yahoo.com,+91 975925503,Other,15,Jaipur,North,Regular,2024-09-22
829,Vasatika,Ahuja,cust829_hotmail.com,+91 761242569,Male,17,Bangalore,South,Regular,2026-05-16
830,Ria,Gandhi,cust830_gmail.com,+91 932377647,Male,31,Mumbai,West,Regular,2023-08-04
831,Yoshita,Mand,cust831_gmail.com,+91 979686668,Male,27,Jaipur,North,New,2023-04-30
832,Rachit,Dugar,cust832_yahoo.com,+91 895934653,Female,50,Lucknow,North,Regular,2023-08-22
833,Jagat,Karpe,cust833_yahoo.com,+91 923666455,Female,41,Raipur,Central,New,2025-07-24
834,Ishaan,Subramaniam,cust834_hotmail.com,+91 857113148,Male,15,Bangalore,South,Regular,2024-05-27
835,Varenya,Kade,cust835_hotmail.com,+91 823706990,Other,53,Surat,West,Regular,2025-01-13
836,Nirja,Bains,cust836_gmail.com,+91 847199671,Female,31,Bangalore,South,Occasional,2023-09-08
837,Joshua,Dyal,cust837_gmail.com,+91 947542559,Other,51,Kochi,South,VIP,2023-03-09
838,Yauvani,Baral,cust838_hotmail.com,+91 777583265,Other,41,Kolkata,East,New,2025-09-04
839,Daksh,Ganesan,cust839_yahoo.com,+91 936537481,Male,59,New Delhi,North,Regular,2023-08-17
840,Zansi,Ravi,cust840_hotmail.com,+91 842234715,Female,53,Chennai,South,New,2023-10-07
841,Anirudh,Mander,cust841_gmail.com,+91 953532672,Female,40,Guwahati,East,Occasional,2025-05-25
842,Saumya,Sinha,cust842_yahoo.com,+91 758245906,Female,23,Pune,West,Regular,2023-12-03
843,Theodore,Roy,cust843_hotmail.com,+91 750535886,Female,26,Surat,West,Regular,2023-09-22
844,Qabil,Vaidya,cust844_yahoo.com,+91 752341320,Other,55,Bangalore,South,Occasional,2023-08-10
845,Hema,Setty,cust845_hotmail.com,+91 873414591,Male,39,Surat,West,Regular,2023-09-18
846,Ekapad,Karpe,cust846_yahoo.com,+91 938715547,Female,35,Ahmedabad,West,Regular,2025-07-06
847,Kevin,Chopra,cust847_gmail.com,+91 772950183,Female,23,Hyderabad,South,Regular,2024-08-21
848,Yamini,Saini,cust848_gmail.com,+91 799948982,Male,53,Pune,West,VIP,2023-11-11
849,Gopal,Goel,cust849_yahoo.com,+91 933193989,Male,19,Kochi,South,New,2025-07-29
850,Balvan,Wali,cust850_hotmail.com,+91 791574606,Other,25,Patna,East,Regular,2025-08-12
851,Jacob,Chander,cust851_yahoo.com,+91 881428829,Other,58,Pune,West,Regular,2026-03-14
852,Kalpit,Zacharia,cust852_gmail.com,+91 995412274,Male,58,Pune,West,Occasional,2025-10-21
853,Raagini,Vig,cust853_yahoo.com,+91 824614435,Male,46,Chennai,South,Regular,2026-04-18
854,Caleb,Wagle,cust854_yahoo.com,+91 753153641,Male,55,Chandigarh,North,VIP,2024-07-29
855,Vasatika,Raj,cust855_yahoo.com,+91 868414375,Female,45,Mumbai,West,Regular,2023-12-23
856,Guneet,Sandal,cust856_gmail.com,+91 748548994,Female,48,Pune,West,Occasional,2025-07-04
857,Vansha,Kaul,cust857_gmail.com,+91 755694407,Female,59,Mumbai,West,Occasional,2024-01-31
858,Nilima,Kurian,cust858_gmail.com,+91 847967717,Male,28,Raipur,Central,VIP,2024-03-16
859,Abhimanyu,Virk,cust859_gmail.com,+91 913327299,Other,22,Kochi,South,Occasional,2023-01-09
860,Abhimanyu,Prashad,cust860_hotmail.com,+91 935345945,Male,56,Kolkata,East,Occasional,2025-03-18
861,Diya,Rege,cust861_yahoo.com,+91 775585618,Female,49,Bhopal,Central,New,2023-11-16
862,Mohammed,Sandhu,cust862_hotmail.com,+91 771656586,Female,27,Indore,Central,VIP,2023-06-15
863,Zehaan,Lal,cust863_hotmail.com,+91 897164420,Male,26,Raipur,Central,Regular,2025-06-28
864,Jasmit,Majumdar,cust864_hotmail.com,+91 937435846,Female,29,Surat,West,Regular,2024-10-19
865,Samar,Sachdev,cust865_hotmail.com,+91 982984209,Male,37,Indore,Central,Regular,2024-09-09
866,Vasudha,Gola,cust866_yahoo.com,+91 858608189,Female,45,Patna,East,Regular,2026-05-02
867,Veda,Kulkarni,cust867_yahoo.com,+91 885166417,Other,29,Patna,East,Regular,2025-05-18
868,Hemangini,Rao,cust868_hotmail.com,+91 983363485,Other,55,Patna,East,Occasional,2025-06-16
869,Jagat,Karpe,cust869_yahoo.com,+91 985688699,Male,16,Ahmedabad,West,Occasional,2023-08-03
870,Neel,Chaudhry,cust870_gmail.com,+91 980448591,Other,29,New Delhi,North,Occasional,2026-05-01
871,Nandini,Nigam,cust871_hotmail.com,+91 953267197,Other,60,Bhopal,Central,Regular,2025-02-28
872,Charles,Dyal,cust872_yahoo.com,+91 947394274,Other,56,Raipur,Central,Regular,2025-08-11
873,Abdul,Chand,cust873_gmail.com,+91 988841568,Other,52,Ahmedabad,West,Regular,2025-09-14
874,Radhika,Chakrabarti,cust874_gmail.com,+91 891827684,Female,37,Chennai,South,Occasional,2025-01-02
875,Tristan,Prabhakar,cust875_gmail.com,+91 732246173,Other,43,Bangalore,South,Occasional,2024-02-13
876,Baljiwan,Rajagopalan,cust876_yahoo.com,+91 877653292,Male,55,Kolkata,East,Occasional,2025-08-04
877,Bhavini,Bhandari,cust877_gmail.com,+91 752868694,Female,48,Kolkata,East,Regular,2025-08-11
878,Warda,Sarna,cust878_gmail.com,+91 836535608,Male,25,Ahmedabad,West,Occasional,2025-09-21
879,Zarna,Mangal,cust879_gmail.com,+91 737753130,Male,28,Kolkata,East,Occasional,2023-11-10
880,Yashvi,Varty,cust880_hotmail.com,+91 720691351,Other,54,Surat,West,New,2023-02-22
881,Omkaar,Banik,cust881_yahoo.com,+91 883111940,Female,16,Kolkata,East,Occasional,2023-12-26
882,Aadi,Dugar,cust882_gmail.com,+91 869690148,Male,38,Bhopal,Central,Regular,2024-01-07
883,Mugdha,Pandit,cust883_hotmail.com,+91 936326942,Female,38,Raipur,Central,Regular,2024-03-04
884,Nidra,Iyer,cust884_hotmail.com,+91 811887956,Other,57,Mumbai,West,Regular,2024-09-05
885,Ekapad,Chana,cust885_hotmail.com,+91 925224689,Male,30,Kochi,South,Occasional,2023-01-24
886,Ijaya,Palan,cust886_yahoo.com,+91 926973687,Male,45,New Delhi,North,Regular,2024-03-17
887,Robert,Sha,cust887_yahoo.com,+91 764143687,Male,18,Ahmedabad,West,Occasional,2023-12-18
888,Aayush,Lal,cust888_gmail.com,+91 925143390,Other,35,Mumbai,West,VIP,2025-06-12
889,Yashawini,Chhabra,cust889_hotmail.com,+91 969311510,Male,19,Chennai,South,New,2024-09-24
890,Yahvi,Menon,cust890_yahoo.com,+91 861243550,Male,20,Raipur,Central,Regular,2023-04-23
891,Yochana,Kurian,cust891_hotmail.com,+91 736461347,Other,54,Surat,West,VIP,2023-07-01
892,Zashil,Savant,cust892_yahoo.com,+91 865192475,Other,55,Lucknow,North,New,2026-05-17
893,Veda,Kohli,cust893_yahoo.com,+91 952981495,Male,39,Patna,East,Regular,2025-05-24
894,Tara,Sharma,cust894_hotmail.com,+91 824203488,Female,33,Patna,East,Regular,2026-04-19
895,Vasatika,Dada,cust895_yahoo.com,+91 775345582,Other,46,Indore,Central,Regular,2023-02-12
896,Lavanya,Kannan,cust896_hotmail.com,+91 963884765,Other,39,Jaipur,North,Regular,2023-04-15
897,Victor,Mutti,cust897_yahoo.com,+91 776184486,Female,31,Pune,West,Regular,2025-12-25
898,Zaitra,Wason,cust898_gmail.com,+91 789813572,Male,35,Kolkata,East,Occasional,2024-07-02
899,Adya,Kothari,cust899_yahoo.com,+91 948519948,Other,31,Chennai,South,VIP,2025-12-24
900,Mohini,Oommen,cust900_gmail.com,+91 795673659,Male,15,Mumbai,West,Regular,2023-05-25
901,Pranav,Soni,cust901_yahoo.com,+91 772529313,Female,42,Bangalore,South,Regular,2025-05-11
902,Tejas,Luthra,cust902_gmail.com,+91 943792377,Female,44,Indore,Central,Regular,2024-07-03
903,Ranveer,Tara,cust903_hotmail.com,+91 837122689,Other,41,Bhopal,Central,Occasional,2026-03-05
904,Wahab,Khurana,cust904_yahoo.com,+91 843811874,Female,57,Chandigarh,North,New,2023-11-07
905,Veer,Jain,cust905_gmail.com,+91 978881978,Male,32,Jaipur,North,New,2023-11-18
906,Ishani,Dugal,cust906_gmail.com,+91 854214976,Female,60,Raipur,Central,Regular,2025-08-18
907,Farhan,Tailor,cust907_hotmail.com,+91 825564372,Male,27,Surat,West,VIP,2023-07-06
908,Brijesh,Subramaniam,cust908_yahoo.com,+91 844894838,Male,17,Kolkata,East,Regular,2023-01-11
909,Divya,Tailor,cust909_hotmail.com,+91 836661581,Other,43,Bangalore,South,Occasional,2025-08-22
910,Vritti,Goswami,cust910_hotmail.com,+91 737514390,Other,45,Pune,West,Regular,2024-03-02
911,Mitali,Kapadia,cust911_hotmail.com,+91 911719112,Male,54,Mumbai,West,New,2024-03-11
912,Chatura,Vora,cust912_yahoo.com,+91 963123290,Other,49,Pune,West,Regular,2023-07-19
913,Bachittar,Thakkar,cust913_yahoo.com,+91 715368169,Female,56,Chennai,South,Occasional,2025-01-13
914,Owen,Shankar,cust914_gmail.com,+91 793464561,Other,44,Bangalore,South,Regular,2024-09-03
915,Zarna,Sharma,cust915_yahoo.com,+91 717824806,Male,46,Ahmedabad,West,Occasional,2025-12-20
916,Abhiram,Arora,cust916_hotmail.com,+91 730377480,Other,30,Mumbai,West,Occasional,2025-12-06
917,Ladli,Chaudhuri,cust917_yahoo.com,+91 888416201,Other,55,New Delhi,North,New,2023-11-24
918,Aashi,Grover,cust918_hotmail.com,+91 813701847,Other,50,Chennai,South,Regular,2024-07-15
919,Warjas,Luthra,cust919_yahoo.com,+91 836287281,Other,38,Bhubaneswar,East,VIP,2024-02-13
920,Hemal,Pau,cust920_gmail.com,+91 747114371,Male,59,Bhubaneswar,East,Occasional,2025-08-10
921,Panini,Kade,cust921_yahoo.com,+91 723646948,Female,54,Hyderabad,South,VIP,2025-02-13
922,Kashish,Patla,cust922_yahoo.com,+91 965201804,Female,39,Chennai,South,Regular,2025-12-24
923,Shravya,Gole,cust923_hotmail.com,+91 961559811,Male,56,Kolkata,East,Regular,2024-03-10
924,Veer,Chaudhry,cust924_hotmail.com,+91 952898911,Male,30,Bangalore,South,Regular,2023-07-23
925,Warinder,Sankaran,cust925_yahoo.com,+91 956301519,Male,49,Patna,East,Occasional,2024-02-24
926,Madhav,Doctor,cust926_yahoo.com,+91 887420130,Female,18,Lucknow,North,Regular,2023-11-01
927,Patrick,Sama,cust927_yahoo.com,+91 911126917,Female,44,Hyderabad,South,Regular,2023-01-16
928,Zansi,Walla,cust928_hotmail.com,+91 793562275,Male,25,Kolkata,East,Regular,2023-07-28
929,Vidhi,Mital,cust929_yahoo.com,+91 775583177,Other,56,Kochi,South,Regular,2024-05-05
930,Champak,Rao,cust930_gmail.com,+91 742423991,Male,60,Hyderabad,South,Occasional,2025-05-23
931,Nihal,Bhasin,cust931_gmail.com,+91 782271660,Female,19,Kolkata,East,Regular,2025-12-08
932,Vamakshi,Char,cust932_yahoo.com,+91 841516155,Female,24,Chandigarh,North,Occasional,2024-01-31
933,Gaurika,Lad,cust933_yahoo.com,+91 756247195,Male,56,Ahmedabad,West,Regular,2026-03-02
934,Aarini,Padmanabhan,cust934_gmail.com,+91 785376873,Male,20,Chennai,South,Regular,2024-07-13
935,Jairaj,Panchal,cust935_hotmail.com,+91 967916962,Female,45,Lucknow,North,New,2024-10-01
936,Rushil,Yohannan,cust936_gmail.com,+91 933530756,Male,55,Kolkata,East,Regular,2025-07-29
937,Bhavani,Pant,cust937_yahoo.com,+91 862180767,Male,44,Jaipur,North,Occasional,2026-04-27
938,Yashvi,Sura,cust938_hotmail.com,+91 744453947,Other,59,Mumbai,West,Regular,2025-11-11
939,Farhan,Raj,cust939_hotmail.com,+91 814234208,Male,21,Nagpur,Central,Occasional,2024-11-25
940,Ubika,Dhillon,cust940_gmail.com,+91 921274924,Other,42,Lucknow,North,Occasional,2024-03-21
941,Geetika,Sama,cust941_hotmail.com,+91 978523361,Other,45,Bhubaneswar,East,Occasional,2025-09-22
942,Nidhi,Bora,cust942_gmail.com,+91 769488160,Male,15,Raipur,Central,Occasional,2025-08-09
943,Hemal,Kari,cust943_yahoo.com,+91 813623867,Female,29,Ahmedabad,West,Regular,2023-09-09
944,Bishakha,Loke,cust944_hotmail.com,+91 783133602,Other,33,Indore,Central,Occasional,2024-05-07
945,Megha,Madan,cust945_yahoo.com,+91 848144151,Male,40,Bhopal,Central,Occasional,2025-09-28
946,Janani,Verma,cust946_yahoo.com,+91 990230953,Female,27,Bhopal,Central,Occasional,2026-04-28
947,Oliver,Gour,cust947_gmail.com,+91 875547376,Other,43,Chennai,South,New,2024-10-05
948,Wahab,Krishnamurthy,cust948_hotmail.com,+91 783640520,Male,35,Jaipur,North,Regular,2023-07-14
949,Fariq,Kade,cust949_gmail.com,+91 731167270,Other,27,Hyderabad,South,Occasional,2025-12-24
950,Harshil,Chandran,cust950_gmail.com,+91 852101999,Male,28,Patna,East,Occasional,2024-09-08
951,Chatura,Bal,cust951_yahoo.com,+91 780631485,Male,30,New Delhi,North,Occasional,2025-01-05
952,Fiyaz,Chawla,cust952_yahoo.com,+91 924726104,Male,15,Guwahati,East,Occasional,2025-03-24
953,Nachiket,Chad,cust953_hotmail.com,+91 825515917,Male,15,Indore,Central,VIP,2025-08-18
954,Dayamai,Karnik,cust954_gmail.com,+91 990255940,Other,30,Chandigarh,North,Regular,2024-08-28
955,Bhanumati,Savant,cust955_hotmail.com,+91 984789644,Female,51,Patna,East,Occasional,2026-02-19
956,Karan,Vyas,cust956_gmail.com,+91 779914850,Female,36,Indore,Central,Regular,2023-07-16
957,Bakhshi,Parikh,cust957_yahoo.com,+91 859350141,Female,18,Chandigarh,North,VIP,2023-02-14
958,Unni,Zachariah,cust958_yahoo.com,+91 741544221,Other,21,Nagpur,Central,Occasional,2025-01-09
959,Sai,Deshmukh,cust959_hotmail.com,+91 776187425,Male,20,Kochi,South,Occasional,2025-05-02
960,Peter,Shan,cust960_hotmail.com,+91 852613244,Other,51,Nagpur,Central,New,2025-04-17
961,Radhika,Viswanathan,cust961_hotmail.com,+91 791366924,Male,57,Pune,West,VIP,2026-03-09
962,Dayita,Palan,cust962_yahoo.com,+91 745522520,Female,16,Pune,West,Regular,2025-09-20
963,Utkarsh,Chakraborty,cust963_yahoo.com,+91 944983514,Female,42,Bhubaneswar,East,Regular,2025-04-18
964,Jasmit,Sachar,cust964_yahoo.com,+91 927373759,Male,16,New Delhi,North,Occasional,2024-04-23
965,Chavvi,Anne,cust965_gmail.com,+91 929241768,Other,29,Indore,Central,Occasional,2023-08-30
966,Laban,Padmanabhan,cust966_yahoo.com,+91 760244134,Male,48,Nagpur,Central,Regular,2025-03-23
967,Abhiram,Swamy,cust967_yahoo.com,+91 951239578,Female,29,Chandigarh,North,Occasional,2024-12-29
968,Aditya,Sani,cust968_yahoo.com,+91 830327452,Female,44,Pune,West,VIP,2024-04-10
969,Vihaan,Amble,cust969_hotmail.com,+91 922890673,Male,23,Mumbai,West,Occasional,2025-07-16
970,Ranbir,Sabharwal,cust970_hotmail.com,+91 797528171,Other,55,Mumbai,West,Regular,2024-08-03
971,Megha,Krish,cust971_gmail.com,+91 746781987,Other,40,Ahmedabad,West,Regular,2024-11-10
972,Madhavi,Radhakrishnan,cust972_gmail.com,+91 932324156,Female,31,New Delhi,North,Regular,2026-01-15
973,Fariq,Sami,cust973_hotmail.com,+91 781348634,Male,24,New Delhi,North,Regular,2024-02-13
974,Zansi,Magar,cust974_yahoo.com,+91 932305230,Other,51,New Delhi,North,Occasional,2024-01-08
975,Amruta,Sachar,cust975_gmail.com,+91 726130770,Female,31,Kolkata,East,New,2025-10-04
976,Qabil,Deshpande,cust976_yahoo.com,+91 964545869,Female,35,Mumbai,West,Regular,2023-04-17
977,Tamanna,Sethi,cust977_yahoo.com,+91 915996412,Female,56,Ahmedabad,West,Regular,2023-06-21
978,Vyanjana,Guha,cust978_yahoo.com,+91 791407492,Female,16,Kochi,South,Regular,2025-12-24
979,Max,Bawa,cust979_hotmail.com,+91 756611836,Male,55,Lucknow,North,New,2023-01-31
980,Quincy,Chaudry,cust980_yahoo.com,+91 840458671,Male,41,Surat,West,Regular,2023-02-04
981,Jeremiah,Sarma,cust981_hotmail.com,+91 822867795,Male,23,Patna,East,Occasional,2024-02-23
982,Viraj,Chana,cust982_gmail.com,+91 775501967,Female,41,Kochi,South,Occasional,2023-01-13
983,Wakeeta,Kalla,cust983_yahoo.com,+91 829976233,Other,32,Bhubaneswar,East,New,2023-01-23
984,Devika,Tara,cust984_yahoo.com,+91 966622976,Female,32,Raipur,Central,Occasional,2024-10-14
985,Azad,Narayanan,cust985_gmail.com,+91 794263692,Female,18,Surat,West,Occasional,2024-12-21
986,Madhav,Bhalla,cust986_yahoo.com,+91 823925622,Male,34,Mumbai,West,Occasional,2026-03-11
987,Manya,Bora,cust987_hotmail.com,+91 740420984,Male,32,Bhubaneswar,East,Occasional,2026-04-19
988,Pratyush,Handa,cust988_yahoo.com,+91 963999856,Female,39,Mumbai,West,Occasional,2024-12-31
